Temperature, C	Time, min	dL/L0_corr
341.96701	15.16	0.0013434999999999996
342.20099	15.17	0.0013476
342.42899	15.18	0.0013521000000000002
342.647	15.19	0.0013584
342.87399	15.2	0.0013615999999999997
343.09601000000004	15.21	0.0013671
343.32599	15.22	0.0013719000000000001
343.54599	15.23	0.0013773999999999995
343.77398999999997	15.24	0.0013809000000000004
344.00299	15.25	0.0013869000000000004
344.22601000000003	15.26	0.0013915
344.45099	15.27	0.0013985000000000004
344.681	15.28	0.0014031000000000004
344.90398999999996	15.29	0.0014065999999999996
345.12299	15.3	0.0014129999999999998
345.34799	15.31	0.0014176000000000002
345.57901	15.32	0.0014233000000000002
345.81	15.33	0.0014260999999999996
346.034	15.34	0.0014303000000000002
346.27301	15.35	0.0014363000000000006
346.48098999999996	15.36	0.0014419000000000003
346.71898999999996	15.37	0.0014468000000000003
346.92099	15.38	0.001451
347.15201	15.39	0.0014557999999999997
347.392	15.4	0.0014621000000000005
347.59799	15.41	0.0014664
347.841	15.42	0.0014716999999999998
348.064	15.43	0.0014761000000000002
348.30399	15.44	0.0014805
348.52398999999997	15.45	0.0014850999999999996
348.73901	15.46	0.0014900000000000004
348.957	15.47	0.0014955999999999997
349.177	15.48	0.0015006
349.41598999999997	15.49	0.0015068
349.62601	15.5	0.0015124000000000001
349.836	15.51	0.0015170000000000001
350.069	15.52	0.0015222
350.284	15.53	0.0015264999999999996
350.48999	15.54	0.0015288999999999997
350.70999	15.55	0.0015349
350.944	15.56	0.0015410999999999997
351.16101000000003	15.57	0.0015450999999999998
351.37299	15.58	0.0015520999999999998
351.599	15.59	0.0015572
351.82599	15.6	0.0015617000000000005
352.05099	15.61	0.0015663999999999995
352.27701	15.62	0.0015714000000000006
352.48499	15.63	0.0015757000000000002
352.69901	15.64	0.0015814000000000002
352.939	15.65	0.0015875999999999998
353.14898999999997	15.66	0.0015917000000000001
353.379	15.67	0.0015959999999999993
353.60598999999996	15.68	0.0016002
353.81299	15.69	0.0016058999999999995
354.04401	15.7	0.0016108000000000003
354.26001	15.71	0.0016164
354.48901	15.72	0.0016202999999999999
354.71799	15.73	0.0016258999999999996
354.95099	15.74	0.0016309000000000007
355.17499	15.75	0.0016351
355.41199	15.76	0.0016397999999999999
355.651	15.77	0.0016460000000000008
355.87201	15.78	0.0016506999999999997
356.11401	15.79	0.0016577000000000002
356.35501	15.8	0.0016624999999999995
356.60199	15.81	0.0016654999999999999
356.85699	15.82	0.0016722000000000004
357.12799	15.83	0.0016762
357.392	15.84	0.0016798000000000004
357.68701	15.85	0.0016849
357.98001	15.86	0.0016904999999999997
358.25601	15.87	0.0016956000000000007
358.56799	15.88	0.0017017000000000004
358.87	15.89	0.0017047999999999998
359.17099	15.9	0.0017109999999999998
359.47601000000003	15.91	0.0017172999999999997
359.76099	15.92	0.0017222000000000001
360.01901000000004	15.93	0.0017247
360.293	15.94	0.0017279999999999995
360.53601000000003	15.95	0.0017339
360.784	15.96	0.0017383
361.005	15.97	0.0017445999999999998
361.23901	15.98	0.0017487000000000002
361.47198	15.99	0.001753
361.677	16.0	0.0017586
361.89801	16.01	0.0017624
362.09398999999996	16.02	0.0017679999999999992
362.26901000000004	16.03	0.0017727000000000005
362.41699	16.04	0.001777
362.55701	16.05	0.0017837999999999999
362.694	16.06	0.0017874000000000004
362.82901	16.07	0.0017918999999999997
362.94501	16.08	0.0017948999999999999
363.06799	16.09	0.0018022000000000001
363.21301	16.1	0.0018060999999999997
363.353	16.11	0.0018105
363.48199	16.12	0.0018168999999999998
363.63	16.13	0.0018206999999999997
363.789	16.14	0.0018271999999999997
363.95999	16.15	0.0018327000000000005
364.12601	16.16	0.0018360999999999996
364.302	16.17	0.0018406000000000004
364.483	16.18	0.0018468000000000002
364.67099	16.19	0.001852
364.86099	16.2	0.0018583999999999994
365.05399	16.21	0.0018620999999999998
365.25299	16.22	0.0018716999999999996
365.46301	16.23	0.0018749000000000003
365.66299	16.24	0.0018807999999999997
365.867	16.25	0.0018857000000000001
366.069	16.26	0.0018919
366.26999	16.27	0.0018979000000000003
366.487	16.28	0.0019015
366.67401	16.29	0.0019079999999999998
366.875	16.3	0.0019133999999999996
367.06699	16.31	0.0019182000000000008
367.26801	16.32	0.0019244000000000002
367.45499	16.33	0.0019298000000000002
367.64401000000004	16.34	0.0019354000000000003
367.83499	16.35	0.0019391999999999994
368.008	16.36	0.0019453
368.19101	16.37	0.0019502000000000002
368.36499	16.38	0.0019556
368.547	16.39	0.0019623999999999996
368.71799	16.4	0.0019667
368.892	16.41	0.0019709999999999997
369.064	16.42	0.0019775
369.229	16.43	0.0019828
369.39001	16.44	0.0019861
369.56699	16.45	0.0019919000000000004
369.716	16.46	0.0019991
369.896	16.47	0.0020034
370.05399	16.48	0.0020085000000000003
370.22198	16.49	0.0020146
370.38599	16.5	0.0020181
370.552	16.51	0.0020223
370.716	16.52	0.0020289
370.871	16.53	0.0020347000000000004
371.03799	16.54	0.0020405000000000006
371.20401	16.55	0.0020448999999999997
371.37799	16.56	0.0020493
371.53101000000004	16.57	0.0020510000000000003
371.702	16.58	0.0020562
371.871	16.59	0.0020651999999999997
372.04599	16.6	0.0020686000000000003
372.21701	16.61	0.0020719
372.38901	16.62	0.0020774
372.55801	16.63	0.0020832999999999997
372.72699	16.64	0.0020872999999999994
372.901	16.65	0.0020909999999999995
373.073	16.66	0.0020971999999999996
373.24799	16.67	0.0021009999999999996
373.42401	16.68	0.0021059
373.59601000000004	16.69	0.0021101
373.776	16.7	0.0021154
373.957	16.71	0.0021192000000000008
374.13101	16.72	0.002127
374.30499	16.73	0.0021294
374.48199	16.74	0.0021345
374.66	16.75	0.0021389999999999994
374.83701	16.76	0.0021434999999999996
375.021	16.77	0.0021478
375.189	16.78	0.0021531000000000002
375.371	16.79	0.0021571999999999997
375.54501	16.8	0.0021598
375.72101000000004	16.81	0.0021663
375.89301	16.82	0.0021713
376.07198999999997	16.83	0.0021750999999999993
376.24899	16.84	0.0021796000000000003
376.436	16.85	0.0021831999999999997
376.61099	16.86	0.0021876000000000005
376.785	16.87	0.0021916999999999996
376.97601000000003	16.88	0.0021958999999999998
377.14999	16.89	0.0022002000000000002
377.33301	16.9	0.0022046
377.51001	16.91	0.0022088
377.702	16.92	0.002213
377.88698999999997	16.93	0.0022167000000000007
378.06799	16.94	0.002223
378.245	16.95	0.0022273999999999996
378.42801000000003	16.96	0.0022297999999999997
378.61301000000003	16.97	0.0022348999999999997
378.80399	16.98	0.0022395999999999996
378.98599	16.99	0.0022423999999999994
379.16501	17.0	0.0022465999999999996
379.35001	17.01	0.0022516999999999997
379.54098999999997	17.02	0.0022551999999999997
379.729	17.03	0.0022582000000000006
379.92099	17.04	0.0022640000000000004
380.10901	17.05	0.0022670000000000004
380.29999	17.06	0.0022712
380.48199	17.07	0.0022776000000000003
380.67499	17.08	0.0022804999999999995
380.86899	17.09	0.0022845
381.05301000000003	17.1	0.0022881999999999998
381.23801000000003	17.11	0.0022955
381.43799	17.12	0.0022936999999999996
381.63101	17.13	0.0023007
381.81699	17.14	0.0023023
382.01999	17.15	0.0023073
382.198	17.16	0.0023105000000000005
382.40601000000004	17.17	0.0023156
382.595	17.18	0.0023169999999999996
382.793	17.19	0.0023222000000000004
382.99799	17.2	0.0023261
383.18301	17.21	0.0023274
383.39401000000004	17.22	0.0023331
383.58701	17.23	0.0023357000000000004
383.77499	17.24	0.0023393999999999997
383.97	17.25	0.0023428999999999993
384.16901	17.26	0.0023463
384.36099	17.27	0.0023502999999999996
384.55499	17.28	0.0023547999999999998
384.763	17.29	0.0023565599999999997
384.965	17.3	0.0023612200000000002
385.155	17.31	0.0023630300000000003
385.35999	17.32	0.0023682599999999996
385.56601	17.33	0.0023699500000000004
385.74899	17.34	0.00237269
385.95801	17.35	0.0023770199999999997
386.164	17.36	0.00238083
386.358	17.37	0.00238499
386.55801	17.38	0.00238716
386.76801	17.39	0.00239154
386.96201	17.4	0.0023947300000000003
387.16299	17.41	0.0023975100000000003
387.36499	17.42	0.0024019199999999997
387.58099	17.43	0.00240419
387.78	17.44	0.0024067199999999993
387.98499	17.45	0.0024109099999999996
388.181	17.46	0.0024136699999999997
388.401	17.47	0.0024154299999999997
388.59299	17.48	0.0024188900000000004
388.79501	17.49	0.0024215700000000005
389.013	17.5	0.0024280400000000002
389.211	17.51	0.00243207
389.41901	17.52	0.00243278
389.62601	17.53	0.00243597
389.82599	17.54	0.0024404999999999995
390.04599	17.55	0.0024432399999999997
390.258	17.56	0.0024463
390.45001	17.57	0.00245001
390.655	17.58	0.0024529699999999996
390.86899	17.59	0.00245378
391.07198999999997	17.6	0.0024583400000000007
391.284	17.61	0.0024618799999999996
391.50299	17.62	0.00246238
391.711	17.63	0.0024684499999999996
391.914	17.64	0.0024701600000000003
392.12601	17.65	0.00247525
392.33401000000003	17.66	0.0024772499999999994
392.548	17.67	0.0024807900000000005
392.73999	17.68	0.002482420000000001
392.96201	17.69	0.0024861799999999997
393.16101000000003	17.7	0.0024886999999999995
393.371	17.71	0.002492
393.58499	17.72	0.00249622
393.806	17.73	0.00249772
394.01501	17.74	0.0025010599999999994
394.215	17.75	0.00250295
394.418	17.76	0.0025073799999999996
394.62299	17.77	0.00251092
394.841	17.78	0.00251203
395.04999	17.79	0.0025149899999999995
395.26198999999997	17.8	0.0025200799999999996
395.47501	17.81	0.00252371
395.69501	17.82	0.0025262
395.89301	17.83	0.0025289600000000002
396.108	17.84	0.00253166
396.323	17.85	0.0025347
396.539	17.86	0.00253786
396.74799	17.87	0.00253947
396.95801	17.88	0.00254271
397.17999	17.89	0.0025464700000000003
397.379	17.9	0.00254807
397.59201	17.91	0.0025516099999999997
397.80701	17.92	0.0025549500000000003
398.022	17.93	0.00255981
398.228	17.94	0.00256204
398.45099	17.95	0.00256463
398.66901	17.96	0.00256847
398.87701	17.97	0.0025728
399.08301	17.98	0.00257486
399.30399	17.99	0.00257775
399.517	18.0	0.0025812300000000003
399.72299	18.01	0.0025849199999999997
399.94	18.02	0.0025876000000000002
400.15799	18.03	0.00259104
400.37799	18.04	0.00259398
400.582	18.05	0.00259734
400.79501	18.06	0.00259849
401.008	18.07	0.0026021099999999995
401.22299	18.08	0.00260779
401.43399	18.09	0.0026086500000000006
401.64301	18.1	0.00261043
401.87701	18.11	0.00261392
402.08301	18.12	0.00261718
402.28799	18.13	0.0026199400000000003
402.50699	18.14	0.00262303
402.71301	18.15	0.0026261099999999996
402.93201	18.16	0.00262847
403.138	18.17	0.00263239
403.349	18.18	0.00263559
403.573	18.19	0.0026362
403.80399	18.2	0.0026422700000000004
403.992	18.21	0.0026479
404.22501	18.22	0.0026487900000000003
404.436	18.23	0.0026523499999999995
404.63501	18.24	0.0026546099999999995
404.87299	18.25	0.0026579399999999997
405.073	18.26	0.00266043
405.27701	18.27	0.0026631899999999997
405.495	18.28	0.00266793
405.707	18.29	0.0026698299999999998
405.93201	18.3	0.00267139
406.142	18.31	0.0026770099999999996
406.34799	18.32	0.0026782100000000003
406.56699	18.33	0.00268373
406.78201	18.34	0.00268481
406.99399	18.35	0.00268767
407.20901000000003	18.36	0.00269056
407.439	18.37	0.00269489
407.633	18.38	0.0026984300000000004
407.84799	18.39	0.00270174
408.07999	18.4	0.002702
408.284	18.41	0.0027081899999999996
408.49701	18.42	0.0027122500000000003
408.702	18.43	0.00271491
408.914	18.44	0.0027136599999999997
409.14001	18.45	0.00271778
409.35001	18.46	0.00272221
409.55801	18.47	0.00272492
409.771	18.48	0.0027308600000000003
410.0	18.49	0.0027322699999999998
410.207	18.5	0.0027359299999999997
410.422	18.51	0.00273899
410.62701	18.52	0.0027438000000000007
410.85101000000003	18.53	0.00274493
411.06299	18.54	0.00274494
411.28601000000003	18.55	0.00274908
411.496	18.56	0.0027546199999999997
411.70499	18.57	0.00275848
411.91598999999997	18.58	0.00275959
412.133	18.59	0.0027620500000000003
412.35598999999996	18.6	0.00276656
412.56299	18.61	0.00277032
412.785	18.62	0.00277321
412.98901	18.63	0.0027757899999999998
413.20099	18.64	0.00277775
413.423	18.65	0.0027815899999999996
413.63	18.66	0.00278415
413.84	18.67	0.0027871099999999998
414.056	18.68	0.00279144
414.27499	18.69	0.0027941299999999997
414.487	18.7	0.00279706
414.69601	18.71	0.0028006499999999996
414.90799	18.72	0.0028053899999999996
415.12601	18.73	0.00280805
415.35901	18.74	0.0028115600000000003
415.556	18.75	0.0028140200000000004
415.772	18.76	0.00281628
415.98499	18.77	0.0028189599999999997
416.19901	18.78	0.00282245
416.41101000000003	18.79	0.0028265399999999998
416.62799	18.8	0.0028283200000000005
416.83701	18.81	0.0028325299999999998
417.052	18.82	0.00283512
417.26401	18.83	0.002838378
417.479	18.84	0.00284359
417.68799	18.85	0.002846451
417.90601000000004	18.86	0.002849211
418.12601	18.87	0.002851919
418.32999	18.88	0.002855532
418.539	18.89	0.002859144
418.759	18.9	0.0028613049999999998
418.966	18.91	0.002864089
419.20099	18.92	0.002867473
419.39898999999997	18.93	0.0028700860000000004
419.60599	18.94	0.0028734460000000004
419.82500999999996	18.95	0.0028773820000000004
420.039	18.96	0.002882271
420.25100999999995	18.97	0.0028834029999999997
420.45901	18.98	0.0028869636
420.67899000000006	18.99	0.00288942396
420.884	19.0	0.0028970645
421.09399	19.01	0.002897597
421.315	19.02	0.002899605
421.52802	19.03	0.00290387
421.74300999999997	19.04	0.0029088300000000003
421.953	19.05	0.002909738
422.16900999999996	19.06	0.002913451
422.38599000000005	19.07	0.002916187
422.591	19.08	0.002919095
422.80099	19.09	0.0029234319999999997
423.03799000000004	19.1	0.002929072
423.23801	19.11	0.002929029
423.448	19.12	0.0029322650000000003
423.65700999999996	19.13	0.0029356770000000003
423.86499000000003	19.14	0.0029384859999999997
424.086	19.15	0.0029431979999999997
424.30800999999997	19.16	0.00294538
424.51099000000005	19.17	0.00294852
424.72198	19.18	0.0029529300000000003
424.939	19.19	0.0029553900000000004
425.14499000000006	19.2	0.0029584800000000003
425.36899000000005	19.21	0.00296141
425.577	19.22	0.0029657000000000004
425.79900999999995	19.23	0.00296753
426.01099000000005	19.24	0.0029731
426.211	19.25	0.00297578
426.42400999999995	19.26	0.00297917
426.63500999999997	19.27	0.0029813799999999996
426.84200999999996	19.28	0.00298667
427.06299	19.29	0.00299055
427.27899	19.3	0.00299204
427.504	19.31	0.00299565
427.70000999999996	19.32	0.0029988799999999998
427.91	19.33	0.0030021199999999996
428.12600999999995	19.34	0.0030034
428.33700999999996	19.35	0.00300791
428.55099	19.36	0.0030121
428.755	19.37	0.0030148599999999994
428.96899	19.38	0.0030203499999999998
429.18201	19.39	0.0030210799999999998
429.40399	19.4	0.00302277
429.60900999999996	19.41	0.0030271
429.823	19.42	0.0030304200000000002
430.034	19.43	0.00303513
430.25201	19.44	0.00303917
430.46200999999996	19.45	0.00304033
430.66900999999996	19.46	0.00304634
430.89899	19.47	0.0030482200000000004
431.091	19.48	0.00305421
431.319	19.49	0.0030557699999999998
431.53	19.5	0.00305668
431.73400999999996	19.51	0.0030634700000000004
431.95599000000004	19.52	0.0030650300000000003
432.173	19.53	0.0030700700000000003
432.38199000000003	19.54	0.0030722999999999996
432.58700999999996	19.55	0.00307511
432.81201	19.56	0.00307707
433.03200999999996	19.57	0.0030827299999999997
433.22198	19.58	0.0030856200000000003
433.42801	19.59	0.0030901599999999998
433.64499000000006	19.6	0.00309347
433.85699000000005	19.61	0.0030967000000000004
434.073	19.62	0.00309829
434.28699000000006	19.63	0.0031038999999999997
434.50201	19.64	0.0031065900000000002
434.71200999999996	19.65	0.00310815
434.93201	19.66	0.00311366
435.146	19.67	0.00311594
435.34799000000004	19.68	0.00311976
435.55399000000006	19.69	0.00312424
435.785	19.7	0.0031270000000000004
435.97699000000006	19.71	0.0031316600000000005
436.20499	19.72	0.00313478
436.40799000000004	19.73	0.00313804
436.625	19.74	0.00314233
436.827	19.75	0.0031455100000000002
437.04199000000006	19.76	0.00314849
437.258	19.77	0.0031526800000000006
437.47101	19.78	0.0031564199999999996
437.686	19.79	0.00315893
437.89000999999996	19.8	0.0031640899999999996
438.09399	19.81	0.00316718
438.314	19.82	0.00316884
438.51199	19.83	0.0031735299999999995
438.73099	19.84	0.00317661
438.94199000000003	19.85	0.00318077
439.16599	19.86	0.0031852900000000003
439.37799	19.87	0.00318905
439.58499000000006	19.88	0.00319226
439.79000999999994	19.89	0.0031966
440.008	19.9	0.00319916
440.21899	19.91	0.00320189
440.42801	19.92	0.0032096
440.647	19.93	0.00320949
440.85999000000004	19.94	0.00321363
441.06600999999995	19.95	0.0032163599999999997
441.284	19.96	0.0032211
441.49300999999997	19.97	0.00322401
441.69699	19.98	0.0032291200000000003
441.927	19.99	0.00323176
442.13199000000003	20.0	0.00323532
442.34799000000004	20.01	0.0032379799999999997
442.56299	20.02	0.0032390899999999996
442.758	20.03	0.0032433
442.98000999999994	20.04	0.00324694
443.17801	20.05	0.003249
443.38500999999997	20.06	0.00325401
443.61301	20.07	0.0032594699999999996
443.81299	20.08	0.0032618599999999997
444.022	20.09	0.00326765
444.23599	20.1	0.0032695600000000003
444.45901	20.11	0.0032748399999999998
444.66	20.12	0.0032768000000000003
444.871	20.13	0.00328142
445.077	20.14	0.00328505
445.29000999999994	20.15	0.00328809
445.49701	20.16	0.0032911299999999998
445.71300999999994	20.17	0.00329456
445.931	20.18	0.00329782
446.14099000000004	20.19	0.00330158
446.345	20.2	0.00330567
446.548	20.21	0.0033085099999999997
446.76000999999997	20.22	0.00331195
446.98000999999994	20.23	0.0033168099999999995
447.19100999999995	20.24	0.00331992
447.405	20.25	0.0033230499999999993
447.621	20.26	0.00332821
447.82199	20.27	0.00333055
448.039	20.28	0.00333574
448.237	20.29	0.0033393500000000005
448.44699	20.3	0.00334111
448.66	20.31	0.00334587
448.87299	20.32	0.00334981
449.09	20.33	0.0033539699999999995
449.29900999999995	20.34	0.00335761
449.51500999999996	20.35	0.00336079
449.71700999999996	20.36	0.0033656800000000002
449.93799	20.37	0.00336699
450.14800999999994	20.38	0.0033738600000000002
450.36400999999995	20.39	0.0033785200000000003
450.56201	20.4	0.0033799999999999998
450.759	20.41	0.0033843399999999996
450.983	20.42	0.00338565
451.19100999999995	20.43	0.00339199
451.40399	20.44	0.0033949
451.60500999999994	20.45	0.0033970100000000002
451.82901	20.46	0.00340315
452.02802	20.47	0.0034058599999999997
452.25600999999995	20.48	0.0034088000000000005
452.45000999999996	20.49	0.00341366
452.66500999999994	20.5	0.0034169199999999995
452.87799	20.51	0.0034191299999999994
453.09	20.52	0.00342332
453.29999000000004	20.53	0.00342665
453.508	20.54	0.00343177
453.70800999999994	20.55	0.00343645
453.923	20.56	0.00343866
454.146	20.57	0.00344168
454.34200999999996	20.58	0.0034459900000000003
454.552	20.59	0.00344885
454.76599000000004	20.6	0.0034510999999999995
454.991	20.61	0.0034577
455.19100999999995	20.62	0.0034633
455.39401	20.63	0.0034643
455.60999000000004	20.64	0.0034703
455.81600999999995	20.65	0.0034728
456.021	20.66	0.0034774000000000003
456.23499000000004	20.67	0.0034804
456.45000999999996	20.68	0.0034865
456.646	20.69	0.0034907999999999996
456.86301	20.7	0.0034939
457.073	20.71	0.0034976
457.272	20.72	0.0034996
457.491	20.73	0.0035051000000000006
457.703	20.74	0.003509
457.918	20.75	0.0035133000000000005
458.12	20.76	0.0035169
458.33499000000006	20.77	0.0035190000000000004
458.53200999999996	20.78	0.0035258
458.73900999999995	20.79	0.0035279000000000005
458.94901	20.8	0.0035320000000000004
459.16900999999996	20.81	0.0035355
459.37	20.82	0.0035381
459.577	20.83	0.0035445999999999997
459.79400999999996	20.84	0.003547
459.99799	20.85	0.0035513999999999997
460.21300999999994	20.86	0.0035559999999999997
460.41199000000006	20.87	0.0035585
460.62299	20.88	0.0035632
460.83401	20.89	0.0035667
461.06201	20.9	0.0035724
461.259	20.91	0.003576
461.465	20.92	0.0035796
461.67899000000006	20.93	0.0035839
461.888	20.94	0.0035844
462.08800999999994	20.95	0.0035892
462.297	20.96	0.0035957999999999997
462.50600999999995	20.97	0.0035999000000000005
462.715	20.98	0.0036036999999999996
462.936	20.99	0.0036056
463.14000999999996	21.0	0.0036109999999999996
463.354	21.01	0.0036141000000000003
463.56600999999995	21.02	0.0036175
463.76901	21.03	0.0036235
463.97101	21.04	0.0036264
464.17899000000006	21.05	0.0036305
464.39499000000006	21.06	0.0036363999999999997
464.60599	21.07	0.0036397
464.81201	21.08	0.0036426999999999996
465.021	21.09	0.0036455000000000003
465.23000999999994	21.1	0.003651
465.43799	21.11	0.0036528999999999997
465.642	21.12	0.003658
465.85500999999994	21.13	0.0036603
466.06600999999995	21.14	0.0036667
466.276	21.15	0.0036699999999999997
466.48999000000003	21.16	0.0036749
466.68201	21.17	0.0036796
466.90302	21.18	0.0036816
467.10599	21.19	0.0036883999999999997
467.314	21.2	0.0036915999999999997
467.517	21.21	0.0036957000000000005
467.73900999999995	21.22	0.0037001000000000004
467.95099000000005	21.23	0.0037045
468.15200999999996	21.24	0.003711
468.35599	21.25	0.0037151
468.578	21.26	0.0037165
468.776	21.27	0.00372
468.979	21.28	0.0037253
469.181	21.29	0.0037296
469.39000999999996	21.3	0.0037334
469.608	21.31	0.0037351
469.81699000000003	21.32	0.0037400000000000003
470.02899	21.33	0.0037440999999999998
470.23199000000005	21.34	0.0037508
470.435	21.35	0.0037539
470.64000999999996	21.36	0.0037564
470.853	21.37	0.0037633
471.06600999999995	21.38	0.0037668
471.27499000000006	21.39	0.00377
471.47500999999994	21.4	0.0037717000000000002
471.689	21.41	0.0037784999999999997
471.89099000000004	21.42	0.0037826
472.10500999999994	21.43	0.0037844999999999997
472.31299	21.44	0.0037893
472.51599000000004	21.45	0.0037949000000000004
472.72299000000004	21.46	0.0037999
472.93701	21.47	0.0038028000000000003
473.14401	21.48	0.0038066000000000003
473.34399	21.49	0.0038123999999999996
473.56	21.5	0.0038144
473.76999000000006	21.51	0.0038190000000000003
473.97601	21.52	0.0038254000000000005
474.18701	21.53	0.0038305
474.38699	21.54	0.0038328
474.59698	21.55	0.0038356
474.81	21.56	0.0038402
475.01599000000004	21.57	0.0038443
475.224	21.58	0.0038502000000000002
475.42599	21.59	0.0038532
475.62799	21.6	0.0038583999999999997
475.84698	21.61	0.0038633
476.06	21.62	0.0038626000000000003
476.26099000000005	21.63	0.0038702
476.47699000000006	21.64	0.0038735
476.67099	21.65	0.0038782
476.87799	21.66	0.0038835
477.08800999999994	21.67	0.003888
477.289	21.68	0.0038892
477.49799	21.69	0.0038964000000000004
477.70999000000006	21.7	0.0038989
477.91299000000004	21.71	0.0039071999999999996
478.12299	21.72	0.0039121
478.33099000000004	21.73	0.0039116
478.53699000000006	21.74	0.0039188
478.755	21.75	0.0039197
478.93701	21.76	0.0039244
479.15200999999996	21.77	0.0039305
479.362	21.78	0.0039338
479.578	21.79	0.0039393
479.77499000000006	21.8	0.0039423999999999996
479.992	21.81	0.0039475
480.19500999999997	21.82	0.003953099999999999
480.39800999999994	21.83	0.0039563
480.59299000000004	21.84	0.003961599999999999
480.81299	21.85	0.0039655
481.02399	21.86	0.0039715
481.229	21.87	0.0039725
481.43701	21.88	0.0039765
481.634	21.89	0.003982299999999999
481.83700999999996	21.9	0.0039861
482.05701	21.91	0.0039927
482.26000999999997	21.92	0.0039959999999999996
482.45099000000005	21.93	0.0039993
482.66699000000006	21.94	0.0040043
482.86899000000005	21.95	0.0040072
483.082	21.96	0.0040137
483.28699000000006	21.97	0.0040155
483.495	21.98	0.0040229
483.694	21.99	0.0040260999999999995
483.905	22.0	0.0040313
484.11499000000003	22.01	0.0040354
484.328	22.02	0.0040406
484.52700999999996	22.03	0.0040434
484.733	22.04	0.0040461
484.93201	22.05	0.0040513
485.14300999999995	22.06	0.0040579
485.354	22.07	0.0040596
485.55800999999997	22.08	0.0040678
485.76800999999995	22.09	0.0040718
485.97	22.1	0.004073800000000001
486.18300999999997	22.11	0.0040774
486.38699	22.12	0.0040823000000000005
486.58499000000006	22.13	0.0040866
486.79199000000006	22.14	0.0040888
487.00201	22.15	0.004093
487.19901	22.16	0.0041010000000000005
487.427	22.17	0.0041058
487.61499000000003	22.18	0.0041098
487.82199	22.19	0.004115500000000001
488.03200999999996	22.2	0.0041166
488.22699000000006	22.21	0.0041208
488.44299	22.22	0.0041278
488.64099000000004	22.23	0.0041321
488.84698	22.24	0.0041379
489.06	22.25	0.0041412
489.254	22.26	0.0041447
489.46799000000004	22.27	0.004151500000000001
489.672	22.28	0.0041548
489.87299	22.29	0.0041566
490.07401	22.3	0.0041628
490.28699000000006	22.31	0.0041665
490.48499000000004	22.32	0.004169000000000001
490.69299	22.33	0.0041741999999999994
490.909	22.34	0.0041785
491.104	22.35	0.0041831
491.31600999999995	22.36	0.0041889
491.52399	22.37	0.0041921
491.73900999999995	22.38	0.0041963
491.93399000000005	22.39	0.0042021
492.14000999999996	22.4	0.0042092
492.35101	22.41	0.0042122
492.547	22.42	0.0042176
492.75699000000003	22.43	0.004222
492.961	22.44	0.0042246
493.16699000000006	22.45	0.0042297
493.379	22.46	0.0042343
493.57000999999997	22.47	0.0042361000000000005
493.77399	22.48	0.004239700000000001
493.99399000000005	22.49	0.0042457
494.19500999999997	22.5	0.0042511
494.397	22.51	0.0042579
494.59399	22.52	0.004261000000000001
494.802	22.53	0.0042655
495.01000999999997	22.54	0.0042714
495.22	22.55	0.0042754
495.409	22.56	0.0042766
495.60900999999996	22.57	0.0042833
495.814	22.58	0.0042884
496.021	22.59	0.004291
496.241	22.6	0.004294599999999999
496.43701	22.61	0.0043007
496.63901	22.62	0.0043079
496.84601	22.63	0.004310499999999999
497.06201	22.64	0.0043171
497.26099000000005	22.65	0.0043205000000000006
497.46899	22.66	0.0043253
497.668	22.67	0.0043303
497.87	22.68	0.0043339
498.07401	22.69	0.0043384999999999995
498.289	22.7	0.0043441999999999995
498.48400999999996	22.71	0.0043465
498.69100999999995	22.72	0.0043523
498.901	22.73	0.0043557000000000005
499.09299000000004	22.74	0.0043614
499.30499000000003	22.75	0.0043647
499.508	22.76	0.00437
499.711	22.77	0.0043757
499.914	22.78	0.0043772
500.129	22.79	0.0043804000000000004
500.336	22.8	0.0043914
500.52499000000006	22.81	0.0043947
500.73801	22.82	0.0043988
500.93799	22.83	0.0044009999999999995
501.14300999999995	22.84	0.0044042
501.341	22.85	0.0044092
501.54099	22.86	0.0044148
501.75100999999995	22.87	0.0044201
501.95800999999994	22.88	0.004424000000000001
502.155	22.89	0.0044285
502.36899000000005	22.9	0.0044334
502.56	22.91	0.0044373
502.76401	22.92	0.0044421
502.97699000000006	22.93	0.0044475
503.17999000000003	22.94	0.0044517
503.379	22.95	0.0044562000000000004
503.57599000000005	22.96	0.0044617
503.79599	22.97	0.0044628
503.99701	22.98	0.00447
504.20000999999996	22.99	0.0044748
504.40700999999996	23.0	0.0044777
504.603	23.01	0.0044862999999999995
504.80899000000005	23.02	0.0044873000000000005
505.02700999999996	23.03	0.0044903
505.21200999999996	23.04	0.0044946
505.427	23.05	0.0044998
505.625	23.06	0.004508099999999999
505.82401	23.07	0.0045107
506.03	23.08	0.0045131
506.23999000000003	23.09	0.004518100000000001
506.43701	23.1	0.0045237
506.64899	23.11	0.0045279000000000005
506.854	23.12	0.0045359
507.04999000000004	23.13	0.0045357999999999996
507.245	23.14	0.0045360999999999995
507.453	23.15	0.0045458
507.65601	23.16	0.004551599999999999
507.858	23.17	0.0045560999999999996
508.061	23.18	0.004558
508.26800999999995	23.19	0.0045651
508.46200999999996	23.2	0.0045708
508.68399000000005	23.21	0.0045756
508.867	23.22	0.0045777000000000005
509.082	23.23	0.0045823999999999995
509.28799000000004	23.24	0.004587900000000001
509.48000999999994	23.25	0.0045936
509.69100999999995	23.26	0.004596
